ticker,market_cap,ret_1y,paid_in_capital,snapshot_at,source
SNA,19250249728.0,0.13341464065241415,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
SBAC,18946275328.0,-0.08011189176575662,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
WF,18924077056.0,0.3545249916675668,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
VIV,19093747712.0,0.0030683261724380184,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
STLA,18158501888.0,-0.5121457372640803,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
EFX,18664824832.0,-0.3761708961668889,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
RCI,18951104512.0,0.020009507949209082,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
LEN,18411616256.0,-0.38761405863011544,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
FIS,18369443840.0,-0.4320245633646963,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
IP,18286047232.0,-0.2194557456737497,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
WWD,18997401600.0,0.3562106389221813,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SSNC,18755973120.0,-0.0846963324634823,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
NTNX,18885799936.0,-0.09456471179710901,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BR,18600376320.0,-0.30896127796252426,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
CDW,18276296704.0,-0.07476254637434154,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
ESS,18615324672.0,0.04958454874555707,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
EVRG,18394648576.0,0.1420921747277204,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
KSPI,18533359616.0,0.1832837346124403,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SBS,18673108992.0,0.08698366607446095,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
U,18219681792.0,-0.10097715066712476,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TSN,18564564992.0,0.01932424283152545,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
GEN,17365008384.0,0.020658380435746082,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
FDXF,17961613312.0,-0.20443710428200024,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
TPG,18149664768.0,-0.24002592007759804,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PKX,17607540736.0,0.15909991377052513,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GPC,17657077760.0,-0.03351418706380571,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
ZBH,18188746752.0,-0.03723450635551773,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
PAA,17900222464.0,0.6137144999326667,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CHRW,17877073920.0,0.14149028799699082,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
TOST,17189720064.0,-0.27692684175072435,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SITM,18400778240.0,0.9634649434144511,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BEKE,17929996288.0,-0.16001618675069973,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
DD,17421893632.0,0.3391295023657461,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
OVV,17251540992.0,0.5468343007953511,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
NDSN,17354252288.0,0.4014971182522451,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
CHTR,16656665600.0,-0.5118263030733312,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
MGA,16893878272.0,0.37621294896278545,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
MEDP,17091144704.0,0.22809869553574846,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
EWBC,17389545472.0,0.19495705687432996,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PS,19932000256.0,1.0662872277808613,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
LNT,17010373632.0,0.05423587938047514,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
TSCO,16782701568.0,-0.44710917534735184,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
IREN,18394658816.0,0.20807456114197653,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
MTZ,17215774720.0,0.06677944725615537,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BEN,16771617792.0,0.4237851208774863,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
J,16783335424.0,-0.028438994470250112,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
CLH,16670212096.0,0.34635057588658524,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FTV,16610937856.0,0.1360010728170642,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
WIT,16422944768.0,-0.4004094929404213,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
NVR,16471900160.0,-0.2401855453021744,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
SMTC,17265240064.0,2.039264058588537,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
RVTY,16007068672.0,0.6587481039189176,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
WCC,16771411968.0,0.6591952339454852,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
IONQ,15852958720.0,-0.4442550911388071,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
LDOS,16024099840.0,-0.31091638993393333,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
IEX,16492615680.0,0.40995860630056646,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
ZBRA,16399294464.0,0.0881835737564165,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
BSAC,15942542336.0,0.38812195696345353,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
NWSA,15963761664.0,-0.020082682285128994,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
MKSI,17045035008.0,0.9680876854503075,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
RGA,16043312128.0,0.3400728360343612,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BALL,15921907712.0,0.25211382066046784,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
NLY,15865688064.0,0.12430234498473824,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TIGO,15808345088.0,1.075685417285138,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
INVH,15893670912.0,-0.05191986598411513,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
DT,16003219456.0,0.13996279940583145,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
APG,16158473216.0,0.06981397921159216,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ROL,15603546112.0,-0.40729410596704285,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
JAZZ,15627535360.0,0.876383474410726,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FLUT,15542161408.0,-0.685202117544486,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
APA,15720271872.0,0.9776379179723531,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
OWL,15420820480.0,-0.43792832275829674,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ZTO,15787990016.0,0.14487847796496633,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
RBA,15408638976.0,-0.2954183478394078,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
DOCN,15301803008.0,2.5586546479536136,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ASND,15572239360.0,0.19749094491799246,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
WY,15294017536.0,-0.08740963212047703,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
FUTU,15703185408.0,-0.3606024912217376,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
RML,16258695168.0,-0.45431036934982927,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
JLL,15476071424.0,0.056204450135028505,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CRBG,15517205504.0,0.09981536831303717,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GFL,15348665344.0,-0.08363854786131741,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PHYS,15665335296.0,0.1650793063440703,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
RBC,15861598208.0,0.3185167516184202,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
VNOM,15183167488.0,0.19693333568093352,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
LSCC,15759678464.0,0.5381203219194177,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AKAM,15021259776.0,0.37021497529748437,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
INIO,15862499328.0,-0.37277583473084885,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
NBIX,14864159744.0,0.006885629893400802,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AS,15552102400.0,-0.2862483578721752,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ONTO,16101746688.0,1.1474687911299752,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
STRL,15865652224.0,0.439777911660739,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
HST,15172826112.0,0.3569071979498115,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
JHX,14989090816.0,0.33990654288861855,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
OHI,14898411520.0,0.19164384774761256,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
KIM,15112885248.0,0.0759156552430833,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
WPC,15095146496.0,0.04150917556258937,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
EMA,15136352256.0,0.08711417140218125,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
UNM,15069224960.0,0.279232424291048,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ARMK,14881633280.0,0.5168874612757779,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SOLV,15122675712.0,0.2051003101847655,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
BURL,14894739456.0,-0.09877994633935183,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AGI,14952552448.0,0.1079505211297569,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
LAMR,14908508160.0,0.2306301080584494,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
EQH,14715714560.0,0.021547478041235246,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GIB,14364821504.0,-0.2469415189552403,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CX,14516102144.0,0.11750310185789425,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SUN,14671787008.0,0.6865240368139156,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
QNT,13703654400.0,-0.1457436085026429,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
LOGI,14490658816.0,-0.08121119412816824,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
H,14610462720.0,0.08772600873203884,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
WMG,14657536000.0,-0.14285019122652198,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PNFP,14620147712.0,0.025459773121799367,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
DOC,14412898304.0,0.17615950820730375,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
PTC,14744915968.0,-0.3401796484425329,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
SUI,14372619264.0,-0.08082525141236718,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
KEP,14136049664.0,-0.16018302690998387,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BMNR,15677852672.0,-0.5758258779415305,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
EG,14372774912.0,0.13754661334258955,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
TEM,14045040640.0,-0.11786040092538397,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CG,14288945152.0,-0.3953096112185531,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BEP,14511414272.0,0.23887981484029552,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
MAA,14148364288.0,-0.11560716564802553,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
EXEL,14460539904.0,0.45536166660990607,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PFGC,14439671808.0,-0.1287081940679018,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
EQX,14534875136.0,0.15757665610627303,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SMMT,14239831040.0,-0.05505553423938281,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ARCC,13929643008.0,-0.005558834666612222,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
YUMC,13945132032.0,-0.04297781521256516,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AIZ,13920647168.0,0.36608787376958696,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
TLN,14005338112.0,-0.30989708783220726,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TLK,13968919552.0,-0.21348926143382807,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PAG,13960583168.0,0.24765009157510787,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
LECO,14018881536.0,0.09314111806385306,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CACI,13853130752.0,0.25669088160628384,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TU,13781250048.0,-0.41450976941229867,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
W,14033747968.0,0.14723997184359527,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TRU,13877587968.0,-0.18916983375903818,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TXT,13705637888.0,-0.04612619655130212,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
TYL,13821391872.0,-0.36835604998184324,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
CHKP,13549775872.0,-0.3290357893794844,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SGI,13328757760.0,-0.25273944721203545,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FN,13923636224.0,0.014146589515519725,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SKM,13781653504.0,0.6422690083951259,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CRL,13393518592.0,0.7894330307663104,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
REG,13638639616.0,0.08092530179974822,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
RNR,13592455168.0,0.3514740795749547,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ALB,13087941632.0,0.3707439455225028,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
SWKS,13355964416.0,0.16070331294694484,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
AEG,13379115008.0,0.2255952684562652,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TRMB,13421832192.0,-0.3046629352247989,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
IVZ,13478988800.0,0.4006312176394424,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
MKC,13098447872.0,-0.23192150906831532,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
PSLV,13717379072.0,0.5013830585891728,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GLXY,14549751808.0,-0.24885910141884227,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BWXT,13516075008.0,-0.14976835099733377,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
MAS,13420575744.0,-0.04033921763973036,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
SWK,13528071168.0,0.2185099210327388,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
HTHT,13358833664.0,0.171785669303395,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
COKE,12785670144.0,0.7072911882996387,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GL,13327230976.0,0.20212998094087298,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
MLI,13286366208.0,0.21859326717312566,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SJM,13133910016.0,0.17679934103392836,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
DOCU,12909351936.0,-0.1834731920435666,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
EMBJ,13359325184.0,0.3003452935907389,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AUR,12646219776.0,0.04125412580207599,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ICLR,12661777408.0,-0.05683907695200252,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ALLE,12949401600.0,-0.14107101575930414,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
BBIO,13021788160.0,0.2719114372522349,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BWA,12896153600.0,0.44912517979883493,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AVY,12710429696.0,0.043577126466411986,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
CNA,12994256896.0,0.1446117483474576,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FIVE,12890351616.0,0.5404960255770184,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ULS,12927540224.0,-0.05355921499637717,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
JBS,12808093696.0,-0.1523403197444294,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
DTM,12839645184.0,0.19497154569570108,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AMH,12716710912.0,-0.03254556878126691,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ERIE,12499893248.0,-0.23232087677741375,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
HL,12709859328.0,0.7278621950535507,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CSL,12498037760.0,-0.05675638988916065,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TME,12646977536.0,-0.6826726667913052,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
NXT,12363278336.0,0.12782064389097214,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
RPM,12556241920.0,-0.18038509759533794,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BMRN,12377106432.0,0.17623248544506342,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
IESC,12837661696.0,0.6981708516199241,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SEIC,12626017280.0,0.22771947347787758,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
HAS,12351263744.0,0.2190839198465977,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
WSO,12861195264.0,-0.1735970004456362,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
UDR,12453647360.0,-0.053385553978340994,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
PEN,12510081024.0,0.2425665043798575,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FIG,12093993984.0,-0.6005984864361361,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
UHAL,12564412416.0,0.14115761703338192,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GDDY,12343085056.0,-0.32674770114148943,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
HMY,12449550336.0,0.2027973244085528,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AA,11725496320.0,0.37957061182177276,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
HALO,12762849280.0,0.4451870000839322,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ALLY,12167987200.0,-0.06906272641954092,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GGG,12350599168.0,-0.08625204633520878,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
LII,12415232000.0,-0.3273151475869406,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
TOL,12261080064.0,-0.040386388796573636,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CORT,11922172928.0,0.36972187672122114,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
MDGL,12280305664.0,0.2081922769084048,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ELS,12110859264.0,0.032205183915211766,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BF-B,11902939136.0,-0.023250464224295664,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
EHC,12011049984.0,-0.011591521250048697,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GNRC,12252223488.0,0.13802942632544624,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
MANH,12329169920.0,-0.028707913312474798,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PAYP,11992203264.0,-0.02477977790311381,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FRO,11447269376.0,1.5459583322000707,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
QXO,11806644224.0,-0.4481086493076981,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TTMI,12428005376.0,1.2634306147027599,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AMKR,12497159168.0,0.7891419662247603,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CCK,11876647936.0,0.16789229685632456,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PSKY,11455066112.0,-0.4503497576981349,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
GLPI,11857253376.0,-0.08725285234555502,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CSGP,11787198464.0,-0.6660160658759251,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
BAX,11787508736.0,-0.00764791847710411,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
IT,11731816448.0,-0.27540080281972457,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
AFG,11800553472.0,0.06093932845372185,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
DVA,11730268160.0,0.4125691106128533,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
FPS,12580760576.0,0.3599999526451374,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GWRE,11830722560.0,-0.41050786139007767,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CHYM,11482486784.0,0.27705262836657063,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
HUBS,11063335936.0,-0.5834554314804412,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FMS,11815270400.0,-0.0871516799376083,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AGNC,11700702208.0,0.13354028763456993,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PAC,12065778688.0,-0.18991693493899287,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BJ,11624740864.0,-0.041653650430560685,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
WTRG,11640298496.0,0.1494868525395816,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
HBM,11947494400.0,0.9396583463151869,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
MAIR,12046360576.0,-0.24377952035017836,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AIT,11822437376.0,0.24402488273183942,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
WTS,11706100736.0,0.25722172639123264,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
LI,11864113152.0,-0.5285436759874659,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CPT,11471413248.0,-0.044392263346383576,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
GRAB,11435189248.0,-0.5625977879978965,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FNF,11398195200.0,-0.21589608753886436,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AHR,11368636416.0,0.26192899942251935,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SNN,11534307328.0,-0.23446206217156607,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FROG,11443594240.0,0.8636545980009913,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
BXP,11426026496.0,-0.13678963549307133,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
WSE,11263702016.0,-0.2564935004616651,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
PNW,11417991168.0,0.131039878010333,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
IAG,11619850240.0,0.7945326373585342,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
MICC,11519449088.0,0.2721179252802568,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
ELAN,11197659136.0,0.1677082909064178,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
HRL,11463806976.0,-0.11672099750365272,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
BTSG,11234731008.0,1.0790919036855269,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SAIL,11321177088.0,-0.12796833230878346,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SF,11444420608.0,0.005973289413497396,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
SUZ,11441199104.0,-0.02507170392628666,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
GME,11421901824.0,-0.13190186135433013,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
FHN,11342225408.0,0.06546502369217655,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
CR,11422505984.0,0.09112823032947026,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TECH,11348936704.0,0.369331190006289,,2026-09-21T08:08:28Z,cluster_seed|yahoo_ret
NYT,11323720704.0,0.21619298140351306,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
HUT,12170640384.0,1.7246135013961434,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
MOG-A,11548574720.0,0.8638926645827489,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
DKNG,10797875200.0,-0.4994246347965178,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
DKS,10773452800.0,-0.4391258707049315,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
EGO,11272222720.0,0.5571994538053917,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
TXRH,10998794240.0,0.0765179605236006,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
AXSM,10883685376.0,0.7919793380593689,,2026-09-21T08:08:28Z,yahoo_mcap|yahoo_ret
